song_name,clip_index,label,label_name,autocorr_decay_tau,coherence_bass,coherence_brilliance,coherence_high_mid,coherence_low_mid,coherence_mean,coherence_mid,coherence_peak_freq,coherence_presence,coherence_sub_bass,cross_mt_bass_mag,cross_mt_brilliance_mag,cross_mt_high_mid_mag,cross_mt_low_mid_mag,cross_mt_mid_mag,cross_mt_presence_mag,cross_mt_sub_bass_mag,cross_welch_bass_mag,cross_welch_brilliance_mag,cross_welch_high_mid_mag,cross_welch_low_mid_mag,cross_welch_mid_mag,cross_welch_presence_mag,cross_welch_sub_bass_mag,mfcc_0_mean,mfcc_0_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mt_bass_power,mt_brilliance_power,mt_high_mid_power,mt_low_mid_power,mt_mid_power,mt_presence_power,mt_spectral_flatness,mt_spectral_rolloff_85,mt_spectral_rolloff_95,mt_sub_bass_power,note_density,onset_strength_mean,onset_strength_std,pdc_asymmetry,pdc_lr_bass,pdc_lr_brilliance,pdc_lr_high_mid,pdc_lr_low_mid,pdc_lr_mid,pdc_lr_presence,pdc_lr_sub_bass,pdc_rl_bass,pdc_rl_brilliance,pdc_rl_high_mid,pdc_rl_low_mid,pdc_rl_mid,pdc_rl_presence,pdc_rl_sub_bass,rms_mean,rms_std,stft_bass_mean,stft_bass_std,stft_brilliance_mean,stft_brilliance_std,stft_high_mid_mean,stft_high_mid_std,stft_low_mid_mean,stft_low_mid_std,stft_mid_mean,stft_mid_std,stft_presence_mean,stft_presence_std,stft_spectral_flux_mean,stft_spectral_flux_std,stft_sub_bass_mean,stft_sub_bass_std,stft_temporal_centroid,tempo,welch_bass_power,welch_brilliance_power,welch_high_mid_power,welch_low_mid_power,welch_mid_power,welch_presence_power,welch_spectral_centroid,welch_spectral_kurtosis,welch_spectral_skewness,welch_spectral_spread,welch_sub_bass_power,xcorr_lr_lag_at_peak,xcorr_lr_peak,zcr_mean,zcr_std
Peder B. Helland - You & Me (Piano Version),0,0,emotional,0.0010000000037081037,0.37689593,0.008219472,0.10090305,0.18817906,0.0624419,0.16869348,86.1328125,0.03239666,0.16390917,0.0007194592878214711,1.2003146639419683e-12,3.1368054091616906e-09,0.00024158547215556077,7.214434663355821e-05,3.4599561531304387e-12,1.112016844272487e-07,0.0012736302,5.2416594e-14,3.228343e-09,0.00046810167,0.00011741901,1.9651834e-12,1.3474961e-07,-174.18974,29.82893,-7.408764,13.928405,-3.5458417,11.263789,-1.2688714,10.326908,189.5343,23.677551,90.199615,13.597714,15.247353,19.851236,-10.761342,11.02266,-11.808475,7.399232,-9.730235,9.832963,-8.144704,12.38089,-7.2965083,9.382944,-8.066659,9.365533,0.0011903740515408607,2.174703122553552e-12,3.4131477903701673e-09,0.0003723954394654063,0.00012094483462605865,6.3561715806271325e-12,9.012296149982185e-07,660.1666666666666,702.1333333333333,2.3309023405993235e-07,1.7333333333333334,0.5373017,0.62391824,0.18138899831342695,0.45337019539753837,0.0,0.35073518933592684,0.19539137221146557,0.2792388380991736,0.0,0.3253956077595482,0.23248492599011827,0.0,0.12400409484047391,0.08861485977138624,0.11036776017539988,0.0,0.20865189420894495,0.89574033,0.4438148,-35.48817,13.298594,-79.98965,0.28987312,-79.72372,1.9575154,-39.468082,11.747325,-66.076385,16.064987,-79.9838,0.409218,2.1751883,0.60272014,-66.61539,8.476336,0.5041382377604897,117.45383522727273,0.0024065569,4.769321e-13,6.2585612e-09,0.00083968166,0.00022437212,4.5786287e-12,349.1480169892421,2.473642451518954,0.6716379436626743,227.69910343797983,4.204581e-07,-4.5351473922902495e-05,0.29164284,0.032892469282120744,0.014044632564033424
Peder B. Helland - You & Me (Piano Version),1,0,emotional,0.0010000000000000002,0.37620494,0.009023514,0.12880108,0.16571052,0.06971702,0.17512153,5103.369140625,0.03933016,0.2028668,0.0006932390371742439,7.836129338400103e-12,4.011787980001912e-09,0.00025560766921675637,6.961203929118815e-05,1.7508279878490973e-11,1.0823965501977945e-07,0.0012970841,5.1911292e-14,5.974375e-09,0.00045702502,0.0001273652,3.2120773e-12,1.5132909e-07,-169.84863,30.21015,-7.46283,16.13293,-3.985998,12.382471,-2.1243255,9.224634,196.49571,22.482065,87.69762,14.399981,10.155594,20.540394,-12.970369,11.119489,-11.984163,6.683089,-9.530336,9.662404,-7.198879,13.005015,-5.6946445,8.90763,-7.085196,9.84465,0.0011865382293257288,1.241387230784717e-11,4.415445041058437e-09,0.0003459932531950545,0.00011366137706819814,2.859020309169232e-11,3.6101596473251336e-06,661.2333333333333,785.2,2.209916039258428e-07,1.9666666666666666,0.5580326,0.6202263,0.2067031711676111,0.5141659049342631,0.0,0.3857169096270288,0.21307355004180284,0.28596909399347203,0.0,0.40964780143528046,0.11594132160745445,0.0,0.127616394444542,0.060416562401646765,0.12571895799377739,0.0,0.08717052341851309,0.9137322,0.40499246,-34.97158,13.456076,-79.98038,0.49103555,-79.58049,2.45842,-38.551857,11.581939,-64.50481,16.805223,-79.97079,0.63268584,2.255846,0.6487264,-66.13662,8.4611845,0.5227585705642644,117.45383522727273,0.0024820538,4.3517392e-13,8.52581e-09,0.0007335353,0.00023114272,7.410795e-12,353.8101498482375,2.6212946564127444,0.785410770254912,243.129182174838,4.6067169e-07,-9.070294784580499e-05,0.3135265,0.03441022276509288,0.014002741429100204
Peder B. Helland - You & Me (Piano Version),2,0,emotional,0.0010000000000000334,0.40171248,0.009830026,0.0778705,0.21110785,0.05513778,0.1389574,80.74951171875,0.026750864,0.17807224,0.0005948748467868929,3.3804488308517458e-12,2.680777828419953e-10,0.0003911265398615745,8.019637450208833e-05,7.426445138426999e-12,1.2501617210205437e-07,0.001027537,3.7440235e-14,3.3083092e-10,0.000671972,0.00014378625,3.5199702e-13,1.4097594e-07,-182.32365,28.705406,0.6598367,9.94282,-1.2445269,9.09913,-6.5623617,8.108537,192.76251,23.251564,93.074524,11.328275,17.948372,19.742224,-7.070993,13.459974,-9.075508,9.169499,-12.935069,9.519568,-16.856415,9.820835,-12.876406,7.5458097,-4.2252398,8.667535,0.0009792047681873967,1.1329135189654e-11,3.3926262340892645e-10,0.0006252736641199294,0.00011383953216293182,2.3362803276033414e-11,2.6029137062361156e-06,661.1,699.8,2.384830963812212e-07,1.8666666666666667,0.5426968,0.5846277,-0.10060626644105469,0.430069619624762,0.0,0.16160998436090934,0.14646847752827827,0.17242121087104947,0.0,0.47577121153123797,0.2785539091339823,0.0,0.33219955320406136,0.2943442401722693,0.28381947253086015,0.0,0.0897003799937101,0.91720617,0.39671472,-34.85277,13.163154,-79.98014,0.43565035,-79.80453,1.507554,-36.502106,12.028086,-65.82529,16.06325,-79.97292,0.5777348,2.1883566,0.635983,-64.52323,8.44825,0.46830395319495427,117.45383522727273,0.0018620851,3.5778582e-13,5.5777916e-10,0.001238582,0.00022682342,1.11966e-12,381.38565493436903,1.6649352501260417,0.18136179267809174,216.065770578101,4.146519e-07,-9.070294784580499e-05,0.34092543,0.03425716246613777,0.01533594333243815
Yann Tiersen - Comptine dun autre ete - lapres-midi,0,0,emotional,0.0010000000000008938,0.8038543,0.08879149,0.23052,0.4560782,0.17643498,0.2989918,220.71533203125,0.14875735,0.41511065,0.0005903554688866176,4.395294922676559e-12,7.602084190209518e-08,0.0009347602049675392,2.7346177543737553e-05,1.3592805388958691e-10,1.904287131556796e-07,0.0011302676,2.4774063e-12,1.3633895e-07,0.001670903,5.0802926e-05,2.1705916e-10,3.0717544e-07,-111.98961,35.35503,-14.021799,10.101377,-14.229383,7.106198,-17.600163,8.448149,190.01955,20.483656,40.138447,16.453419,-7.284302,8.902748,4.03946,8.974705,-0.83243585,8.417051,-10.285923,7.1661315,-13.103139,7.5931897,-18.175215,8.575418,-18.831968,9.252381,0.0007468807484993304,3.8893825477472855e-12,9.743299813783192e-08,0.0012333444656874798,3.3939867159530456e-05,1.3563878105577914e-10,3.480548833584129e-06,492.43333333333334,744.1333333333333,2.6947315357124346e-07,3.3333333333333335,0.58614653,0.86441255,0.009450513502927083,0.7161499133738672,0.0,0.2080335732125371,0.524825930009895,0.262072491836116,0.0,0.7640176812826873,0.29208783695387636,0.0,0.2391549299563925,0.6049025827224939,0.29729745314019623,0.0,0.17763633948038945,0.92555714,0.37747452,-39.205025,14.700548,-79.99899,0.04246443,-77.84623,5.79507,-38.468124,14.398559,-61.84515,15.264976,-79.951454,0.618201,2.4304318,0.9162403,-71.281975,9.279421,0.5807652925072632,95.703125,0.0014614552,6.722015e-12,1.9073781e-07,0.0024661424,7.4809825e-05,2.6519467e-10,359.74662980320863,14.108994160263432,2.41081698757908,192.02927899168586,5.110418e-07,9.070294784580499e-05,0.55510575,0.032764730069659444,0.006905239632514358
Yann Tiersen - Comptine dun autre ete - lapres-midi,1,0,emotional,0.00100000000006337,0.7962577,0.07795441,0.2204464,0.44165874,0.16471267,0.2947385,220.71533203125,0.12769188,0.35783112,0.00037847294813002244,4.447784115488471e-12,7.459513567797205e-08,0.0008155253589535337,7.689854396422453e-05,2.3973671235090713e-10,1.1453165182731279e-07,0.0007418794,1.7556499e-12,1.3744142e-07,0.0013519902,0.00012724417,3.8628184e-10,1.8780366e-07,-111.35088,28.092253,-15.405827,9.74433,-10.633034,7.096265,-14.329253,10.295959,210.10565,15.2911215,32.504032,14.824121,-16.342434,10.857871,-3.4485438,8.159676,-10.884731,10.572572,-14.736594,7.479922,-9.359242,8.727697,-13.845215,9.5520935,-19.80891,10.327725,0.0004833440802101962,6.946324569668644e-12,9.161726713207031e-08,0.0010884079237529103,0.00010035057116281304,2.971288980081479e-10,5.5901200757669444e-06,668.9666666666667,986.4333333333333,1.5214762393075414e-07,5.366666666666666,0.7560279,0.92888147,0.02682329590412391,0.6703626640506273,0.0,0.26593972469195765,0.4386283146382358,0.20125448547943575,0.0,0.7646162435045454,0.34602770805319905,0.0,0.14541393118145868,0.553331272908122,0.257082390874759,0.0,0.28341736974044096,0.9553782,0.29452085,-37.04391,14.06479,-79.99445,0.19788161,-76.924034,6.94599,-34.88234,12.967592,-56.719185,16.062267,-79.87706,1.148772,2.8933887,0.9154345,-71.37273,9.046438,0.5031239724600954,95.703125,0.00097189395,4.9761037e-12,1.8689462e-07,0.002120996,0.0001940482,5.344451e-10,445.49675748246557,6.57053235725532,1.384101865849908,241.78331577393854,3.0916004e-07,0.0,0.5209899,0.04416639959849071,0.013002797740108152
Yann Tiersen - Comptine dun autre ete - lapres-midi,2,0,emotional,0.0010000000000153738,0.80353266,0.10294761,0.2035252,0.5341404,0.18585214,0.346688,220.71533203125,0.14824432,0.3443547,0.0007114425923028845,9.473856348362086e-12,1.0203020595589289e-07,0.0007225460358686102,7.244538534662659e-05,1.8558672073951983e-10,1.6914327121409438e-07,0.0013686003,9.833414e-12,1.973121e-07,0.0014177883,0.00014317014,2.9001843e-10,2.6100903e-07,-117.269196,37.272278,-13.346284,10.390906,-15.054727,7.685339,-19.886047,9.493437,211.20024,17.819815,27.736132,20.713993,-18.904623,9.441324,5.085026,8.995197,2.6541197,9.936351,-10.411011,8.245507,-12.909568,9.29601,-13.256404,9.858962,-13.95831,8.75164,0.0008487807351592028,1.5014272847301822e-11,1.3392482796258173e-07,0.0008587661490104406,7.758796103279527e-05,1.9459616900901814e-10,9.156112906650626e-06,783.4333333333333,989.7333333333333,2.15734495551349e-07,3.3,0.63986254,1.0094923,0.13702182710803829,0.6047551949870137,0.0,0.35767865092360157,0.44196042683432885,0.36662181282155176,0.0,0.6623810263178116,0.4334114568851475,0.0,0.19461447293327677,0.7184975544049033,0.1916115656398257,0.0,0.251256381892471,0.9390458,0.3423304,-35.224636,14.83629,-79.98718,0.31669545,-76.808754,6.91949,-36.379314,14.12905,-56.646378,16.042913,-79.88078,1.0763079,2.7157137,1.0410478,-69.68215,9.25167,0.568895164800858,95.703125,0.0016708348,1.7302182e-11,2.7461869e-07,0.0017589169,0.00016518123,3.5882872e-10,422.6637722944666,5.671040579397433,1.613722401215099,299.7116794739285,3.9600408e-07,9.070294784580499e-05,0.64225537,0.03917776763254644,0.012776878856347693
Yiruma - When The Love Falls,0,0,emotional,0.0010000000000006668,0.615709,0.045191273,0.23704824,0.39338633,0.17499737,0.36165997,107.666015625,0.21851984,0.6929868,0.0002964057623336599,9.054236858014535e-11,4.0563423064224945e-07,0.0005494181336522611,0.00011701096521878063,9.407231212575745e-09,4.264764620970931e-06,0.000538077,1.4545444e-10,7.442448e-07,0.00088389736,0.00022144576,1.7137822e-08,8.983491e-06,-95.14885,51.6061,5.9893184,11.477675,3.9809449,11.635005,0.28851518,12.712016,186.33746,22.730707,22.211992,23.194231,-4.421914,10.381823,5.8990316,10.85396,1.8657621,9.257747,-5.2467813,9.370064,-8.194605,8.198892,-4.921229,9.43286,0.48176295,11.2613945,0.00039151759006388477,1.320984766732574e-10,3.9750859656233195e-07,0.00075200264881537,0.00016035307115801076,1.6701027019348678e-08,5.065170286859565e-05,788.7333333333333,796.6333333333333,9.006340082163273e-06,2.3,0.7747888,1.2408965,0.05662620380713368,0.46508029355391095,0.0,0.31055835549034316,0.3384090627173022,0.29881070014905,0.0,0.5040009740788289,0.11874424171198333,0.0,0.2969027194794089,0.2531542825146202,0.2767528868993103,0.0,0.07386823904954748,0.8622171,0.5063755,-41.0954,11.291486,-79.97301,0.48604536,-75.82616,7.7126646,-44.98297,13.768822,-59.02951,14.990005,-79.283936,3.1419823,2.9861984,1.2028092,-47.742702,6.75148,0.42417375942289764,143.5546875,0.0007407295,2.5660435e-10,8.0580776e-07,0.0013604221,0.00034818496,3.471518e-08,540.080451324601,14.318602624116098,1.5921229857147872,276.9611000688053,1.9474759e-05,0.007891156462585034,0.38878277,0.04998420266544118,0.014510692989034988
Yiruma - When The Love Falls,1,0,emotional,0.0010000000025598785,0.6439673,0.06657835,0.23566474,0.36244985,0.17654389,0.3337587,96.8994140625,0.19750689,0.6971563,0.00026572225762622117,1.0899058575374982e-10,5.879395255643044e-07,0.0007041954510595671,8.776430997737215e-05,1.2416704655547918e-08,3.102127215629502e-06,0.00050993985,1.9123954e-10,9.901051e-07,0.0010199,0.0001880405,2.1227478e-08,6.9449547e-06,-66.27162,42.99639,2.7131412,10.275086,2.3970683,9.898307,0.28705987,10.4198475,177.11215,17.825996,13.413594,19.323328,-3.6301386,9.604249,8.709238,10.518563,-0.32380918,8.428665,-8.510752,8.099754,-9.9766245,6.7141986,-6.220617,8.96087,-2.1806931,11.288737,0.00033647912699175613,1.3649018722539531e-10,5.762644534363655e-07,0.0010283602951941554,0.00012430133021492607,2.2369715137549713e-08,4.201553107185192e-05,744.3333333333334,791.3,6.557978909961554e-06,2.7,0.7535962,1.1905777,-0.04197549531780553,0.3565118632710451,0.0,0.27869090662528745,0.3095761530117695,0.2519923609841431,0.0,0.39664011174676245,0.11613990755706127,0.0,0.3836654912451644,0.24294503539590975,0.3265633132028584,0.0,0.11730013408460986,0.89508474,0.4455657,-44.1752,11.452077,-79.98614,0.35473225,-75.51172,7.832532,-45.99289,13.721084,-59.969276,14.265249,-79.30488,3.0570817,2.9702382,1.1028765,-52.537346,7.219448,0.4925690834463548,143.5546875,0.00068038766,2.7861896e-10,1.1870817e-06,0.0017092584,0.00029976564,4.5642107e-08,520.3519433923884,20.64574845366817,2.406535330982103,272.9588076304144,1.4812951e-05,0.007891156462585034,0.41870296,0.04888141265963622,0.010999712116544403
Yiruma - When The Love Falls,2,0,emotional,0.0010000000000000388,0.6856286,0.022129865,0.16747342,0.3631682,0.13216724,0.38617465,96.8994140625,0.087744,0.72983634,0.00022810161268196303,4.406968604248541e-11,9.799009284567934e-08,0.0005473892912723298,0.00012266913141006713,1.5075983713361502e-09,5.374154907262956e-06,0.00043716576,2.746159e-11,1.7162148e-07,0.00081757194,0.0002408946,2.487242e-09,1.2265232e-05,-90.49146,39.015064,-1.746534,12.431253,3.1673198,11.683759,5.180074,11.622679,178.77376,23.286915,27.235083,17.41417,-11.010384,9.96599,3.2668207,10.051915,3.2521203,10.668865,-1.3222427,11.328603,-4.413446,10.980856,-6.3426948,10.006626,-5.51763,11.256974,0.00029883183775174124,1.4095008291778499e-10,1.2258537599223816e-07,0.0009157435562831251,0.00014745556462301054,3.3908790193921355e-09,5.8826370523256535e-05,789.2666666666667,1055.4333333333334,1.3543105109950785e-05,2.2666666666666666,0.7746456,1.1964384,0.03073087527826579,0.3036974622494309,0.0,0.23477997330923414,0.2594865580143208,0.37138295548284994,0.0,0.3667302248895873,0.20607371847091074,0.0,0.20474792520014115,0.4042166280743274,0.32687147706318403,0.0,0.17379833908011666,0.8786745,0.47652975,-44.20386,11.165783,-79.977806,0.5427613,-77.33436,5.7358003,-46.53791,13.306331,-60.970875,14.401412,-79.749245,1.6511393,2.8483553,1.0344573,-48.20449,6.6964083,0.4618847131407574,143.5546875,0.0006362297,1.9898982e-10,2.4615892e-07,0.0015681153,0.00032482605,6.3782335e-09,547.1302539292935,6.413305009345327,0.9840089158124328,265.89331238591257,3.1496493e-05,0.0008616780045351474,-0.37343884,0.05258433811435759,0.015037112195937742
"Yiruma, (이루마) - River Flows in You",0,0,emotional,0.001000000001746614,0.47296354,0.22768515,0.14826421,0.32405484,0.2151418,0.25437844,9722.2412109375,0.18886638,0.018137995,0.00018938152587087034,2.0627450416953081e-10,7.55799947131965e-07,0.0003480189846867411,0.00015749251482350996,1.2006616413683906e-08,2.9836043232618753e-06,0.00034587743,3.8178277e-10,1.2521131e-06,0.00064924354,0.00027246983,2.1108894e-08,2.0302098e-06,-75.48299,64.9542,-7.907455,8.931907,-8.008024,12.922549,-3.3611052,11.508732,194.2378,26.834703,6.9105787,34.279358,-3.32679,16.491201,6.3501673,12.808713,-13.143957,11.571222,-9.35753,10.970072,2.1540382,11.349654,-1.909934,11.168471,-7.555182,9.484961,0.0002769063711839926,3.669777886752077e-10,9.513946308164814e-07,0.0004102775923839306,0.00022596314003865787,1.979113418163566e-08,0.00010216868584080783,883.2666666666667,992.4333333333333,6.325813373914201e-06,3.566666666666667,0.83407396,1.1175921,0.04252016020008295,0.13017086992682714,0.0,0.22442949597181255,0.31683311120852425,0.3526068178406412,0.0,0.03296567758124457,0.4164623158491454,0.0,0.11048897808271452,0.22784232229310478,0.28920265594272787,0.0,0.46317475246231443,0.8671633,0.49764785,-40.178642,11.872534,-79.916985,0.8951127,-71.6847,10.344861,-40.1047,12.272131,-54.124546,15.099806,-78.93292,3.6407976,3.398896,1.1305603,-46.493652,6.3040805,0.5979297154427022,143.5546875,0.00057302567,7.680102e-10,1.9387473e-06,0.00079960295,0.00046152074,3.9110862e-08,662.6479792121831,10.92214638752084,1.1497253863474899,310.660138599311,1.4393023e-05,0.021541950113378686,0.32573208,0.056509862374226005,0.016971082504746868
"Yiruma, (이루마) - River Flows in You",1,0,emotional,0.0010000000000000202,0.46919006,0.24867079,0.14804217,0.3244672,0.2256331,0.24996965,91.51611328125,0.19866434,0.0150375,0.0002789526751460891,2.4395224281588935e-10,7.497953406361003e-07,0.000317459567556287,0.00015159698589873889,1.7770701255644878e-08,2.756578104321938e-06,0.00042444197,4.3778633e-10,1.2074236e-06,0.0005623178,0.00025948655,2.969192e-08,1.7582544e-06,-47.570736,43.821705,-9.364779,9.933399,-12.305856,11.808071,-6.9523964,8.486319,217.80022,15.244374,-18.126768,22.044632,-4.8784766,15.683845,10.091361,12.515061,-11.204541,10.686701,-3.8703187,12.230662,7.455941,11.765257,1.8283498,10.852628,-5.9736466,9.531267,0.0003808595209622309,4.147218822917038e-10,9.456783964564105e-07,0.00039197618914099376,0.00022290728210207813,3.03229862270251e-08,0.00011325934088869921,884.4666666666667,999.0666666666666,6.245295203122126e-06,4.4,0.9121738,1.0546358,0.02269007932360989,0.20022888922631454,0.0,0.1874569929837621,0.29438981864316466,0.2803821997291974,0.0,0.14512609995408626,0.3405292590816856,0.0,0.09468591612232874,0.19665021884352143,0.2716362532356582,0.0,0.38820144054654687,0.93756163,0.34734076,-33.2007,10.3938675,-79.83003,1.2818605,-66.816,11.196903,-35.24517,10.923182,-46.90736,12.941685,-77.87447,5.0174255,3.8914268,0.99468493,-44.20971,6.342676,0.4933449790962408,143.5546875,0.0007315946,8.2736207e-10,1.8808383e-06,0.0007733974,0.00044598148,5.5273386e-08,676.7283033252937,8.796445903150937,0.8166865539104817,333.76059915913083,1.3776733e-05,0.003401360544217687,0.31001863,0.06504987120259288,0.01344552120124375
"Yiruma, (이루마) - River Flows in You",2,0,emotional,0.0010000000000019412,0.49781173,0.20690905,0.16450717,0.3127732,0.21441954,0.22865017,91.51611328125,0.24008335,0.01629615,0.00035760474555981086,2.5044770286082637e-10,9.635495690295217e-07,0.0004123852788869326,0.00011525461932681438,1.9491401871469647e-08,2.5278652466184928e-06,0.00064106303,3.6156286e-10,1.4905668e-06,0.0007217535,0.00018291993,3.3763563e-08,1.6842878e-06,-43.19064,46.182358,-8.805153,8.379122,-11.42446,9.952975,-7.8548536,7.0925055,221.29622,13.069064,-19.915407,24.26483,-1.3366419,17.524698,10.90263,12.610946,-10.535399,10.674744,-4.583053,12.334532,4.713793,12.315168,1.2409817,9.571267,-5.550261,9.66192,0.0004976753973782638,4.0139826693521335e-10,1.2404944496095057e-06,0.0005423882812062379,0.00017827150222525303,2.780186477543754e-08,0.00012511768370174485,883.6,995.9333333333333,6.024775958553844e-06,4.133333333333334,0.8707247,0.96236527,0.036667178818161145,0.2352301916519736,0.0,0.16286255854303897,0.35264883599821284,0.2772640790925701,0.0,0.14280127154180508,0.3664467170040245,0.0,0.04978483259625411,0.2717687726172461,0.2519062321047106,0.0,0.3667958183305086,0.93464863,0.3547514,-31.75292,10.094172,-79.80816,1.3474323,-65.92797,11.626074,-33.629,11.244289,-46.139038,12.725351,-77.45366,5.5001097,3.874155,0.9447439,-43.949905,6.3211617,0.5298687213434463,143.5546875,0.0010148035,7.4209994e-10,2.525033e-06,0.0011094537,0.00035387132,5.5638367e-08,604.3954396696749,8.452913343247737,1.1779298306749544,356.99456293756833,1.3894576e-05,0.0010430839002267573,0.2924721,0.06021959050890093,0.015161054358736275
Chilly Gonzales - White Keys (from SOLO PIANO II),0,1,happy,0.0010000000000000052,0.7809499,0.4017048,0.21164404,0.6247026,0.32528704,0.3613028,9663.02490234375,0.13421364,0.58815855,7.782769708134698e-05,5.485052766263304e-12,9.019008500838944e-08,0.0006569756302996559,0.00012835046424876015,1.4328628327052602e-10,4.201276427169548e-06,0.00014680368,8.5927385e-12,1.5273974e-07,0.0011849042,0.00025190946,2.1144687e-10,8.702402e-06,-118.37331,36.224083,-9.828623,9.081873,-4.894534,9.678575,2.7500305,10.18917,198.90457,22.487328,46.98195,17.795502,-15.00252,8.509905,-9.787982,7.784483,-10.248871,7.069623,-18.606005,6.515584,-19.204237,7.474838,-16.103975,8.11144,-13.197036,8.287748,8.646440950888907e-05,6.381265751579568e-12,5.8439916340753744e-08,0.000934699759268102,0.00016887304106724508,1.2680413982117844e-10,4.282277113020915e-06,597.8333333333334,702.5333333333333,6.10524546827476e-06,4.466666666666667,0.85217947,1.1083921,0.09610704090227185,0.7078168703994127,0.0,0.4561316815848884,0.6530196847681236,0.33531916427124747,0.0,0.6667517694948403,0.09451112740825138,0.0,0.25833278827996026,0.21789700393417957,0.4339842243540786,0.0,0.09422306029227229,0.9211523,0.38823003,-45.02968,9.059383,-79.99164,0.21154633,-78.28867,4.9146976,-38.22849,13.035522,-59.935272,16.363663,-79.9493,0.6562179,2.889027,0.90799344,-49.903152,7.0348473,0.5748410385686165,135.99917763157896,0.00016545209,1.3044203e-11,1.1932555e-07,0.0018375587,0.00034305613,2.4486474e-10,499.26477685292554,13.580355764560412,1.7449278576985194,170.70858726295455,1.2849632e-05,-9.070294784580499e-05,0.5870013,0.045558681428986066,0.007387930390514476
Chilly Gonzales - White Keys (from SOLO PIANO II),1,1,happy,0.0010000000002849065,0.7878479,0.21171378,0.2570849,0.5696399,0.24716175,0.35215196,9377.7099609375,0.1512253,0.44160643,0.0005374745378435566,8.71165049778262e-12,1.020993112530657e-07,0.0008790415928982793,4.0837072340742556e-05,1.6689886493767204e-10,2.0241536071350382e-06,0.0010346462,1.422849e-11,1.8379791e-07,0.0016681042,7.746652e-05,3.0747394e-10,4.2643737e-06,-108.23193,40.074272,-10.073712,5.9958944,-14.022337,6.637383,-14.175345,6.754886,221.75844,21.438585,36.388012,22.35943,-16.746626,10.228776,9.103629,6.9633417,11.380598,9.267261,-7.43719,8.098841,-19.255186,7.4776926,-17.431461,6.840976,-10.292654,6.2722883,0.0006725858461314329,1.307686406844596e-11,1.0782779313716216e-07,0.001180089838434193,5.2508573977314645e-05,1.6282374107131038e-10,7.510113428448336e-06,522.8666666666667,747.2666666666667,2.8849488650918724e-06,4.466666666666667,0.74301857,0.88289726,0.05567747553949809,0.5614971902819619,0.0,0.2894747309468717,0.5411229981752219,0.27910869865634763,0.0,0.47027269419099904,0.21840335899563043,0.0,0.14961937214579385,0.5619929337049354,0.30327409930587873,0.0,0.11620020594055067,0.92431414,0.38066933,-34.027245,11.863686,-79.991936,0.22921571,-76.99195,6.6049905,-31.485044,13.0486355,-55.00983,15.226423,-79.921364,0.8682684,2.9262927,0.79188186,-51.010212,7.166725,0.5144647883507663,143.5546875,0.0013156862,2.4157079e-11,2.2003005e-07,0.0023945204,0.00011043485,3.3174896e-10,368.165087445026,16.242207689043806,2.7072585639660365,203.3417482300989,6.2213403e-06,4.5351473922902495e-05,0.5415095,0.034368650832043345,0.006267884909324486
Chilly Gonzales - White Keys (from SOLO PIANO II),2,1,happy,0.0010000000043441839,0.8069643,0.12827283,0.23822284,0.4912126,0.18863328,0.31220824,107.666015625,0.09544502,0.48716128,0.0007538299205245365,7.041885668584273e-12,7.09211808222127e-08,0.0008260595736548384,3.4524055480018275e-05,1.531351016789011e-10,1.1742119261204218e-06,0.0014329221,6.240983e-12,1.202418e-07,0.0014760313,6.2973435e-05,4.7828946e-10,2.4147075e-06,-77.46187,27.403017,-11.58751,7.3694954,-13.181272,7.102065,-11.946007,5.2826405,241.44878,14.728898,18.051798,15.656693,-27.153425,6.493246,8.800329,7.7089214,6.880208,9.060284,-5.7363276,5.9188395,-8.905383,5.763369,-9.062899,5.9218616,-8.15029,5.8685913,0.0009305364691663885,1.2998771981210454e-11,7.374946215510526e-08,0.0011523795883551836,3.306538180235136e-05,1.8255540546464657e-10,1.0576061127639126e-05,442.59999999999997,768.8333333333334,1.634320844361185e-06,3.7333333333333334,0.7209866,0.6945719,-0.05518943506824486,0.47093307309065785,0.0,0.1545501533980404,0.38771225518637387,0.16175710869074378,0.0,0.3893229113146457,0.35067818821855234,0.0,0.1317175071705096,0.4735970213234155,0.2806725576272767,0.0,0.29455978281360584,0.94118047,0.3373189,-30.055653,11.189083,-79.97886,0.50340945,-75.34997,7.9304357,-30.76253,11.807659,-49.986908,13.838279,-79.878555,1.0781277,2.9982455,0.6755789,-54.244377,7.4355845,0.5402264823506393,143.5546875,0.0018019961,1.967056e-11,1.5534529e-07,0.0022566759,6.915706e-05,5.437898e-10,331.5021205425395,15.959174664514371,2.8903493833575715,203.57224270287162,3.5383496e-06,0.0,0.5625824,0.03566871855650155,0.0095296773015368
